Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,Unnamed: 81,Unnamed: 82
1536,50,4,0.0,8239,1,2,3,3,0,4,0,17,0,2,0,0,5,6,1920,1962,1,0,8,8,3,0.0,3,4,0,3,3,3,4,176,5,0,832,1008,1,4,1,4,1060,185,0,1245,0.0,0.0,1,0,3,1,3,6,6,0,5,5,1962.0,2,1,315,4,4,2,0,0,334,0,0,0,3,4,4,0,3,2010,8,4,0.0,1
1537,30,4,68.0,9656,1,2,3,3,0,4,0,17,2,2,0,2,2,2,1923,1970,1,0,0,0,3,0.0,3,1,0,1,0,3,5,0,5,0,678,678,1,4,0,4,832,0,0,832,0.0,0.0,1,0,2,1,3,5,6,1,2,5,1928.0,2,2,780,1,1,0,0,0,0,0,0,0,3,4,4,0,6,2010,8,0,0.0,1
1538,70,4,60.0,9600,1,0,3,3,0,0,0,17,2,2,0,5,8,9,1900,2003,1,0,13,14,3,0.0,2,2,0,3,3,3,5,0,5,0,930,930,2,4,0,4,930,636,0,1566,0.0,0.0,2,0,3,1,2,7,6,0,5,5,1930.0,2,1,288,4,4,2,54,228,246,0,0,0,3,4,4,0,4,2010,8,0,0.0,1
1539,70,4,50.0,9000,1,0,3,3,0,4,0,17,2,2,0,5,8,9,1890,2002,1,0,13,14,3,0.0,2,2,4,1,0,3,5,0,5,0,346,346,1,0,1,4,1157,1111,0,2268,0.0,0.0,3,0,3,1,2,7,6,0,5,5,2003.0,2,2,624,4,4,0,0,108,0,0,0,0,3,4,4,0,4,2010,8,4,0.0,1
1540,190,4,100.0,9045,1,2,3,3,0,4,0,17,2,2,1,5,5,3,1910,1950,1,0,8,8,3,0.0,3,1,0,3,3,2,5,0,5,0,840,840,3,1,0,1,1128,1128,0,2256,0.0,0.0,2,0,4,2,1,12,6,0,5,6,0.0,3,0,0,5,5,0,0,18,18,0,0,0,3,4,4,0,6,2010,8,0,0.0,1
1541,70,4,60.0,10560,1,2,3,3,0,4,0,17,2,2,0,5,6,7,1922,1994,1,0,13,14,3,0.0,3,4,1,1,3,3,4,283,5,0,455,738,1,0,1,4,868,602,0,1470,0.0,0.0,1,1,2,1,3,6,2,0,5,5,1970.0,2,2,624,4,4,2,0,0,0,0,0,0,3,4,4,0,6,2010,8,4,0.0,1
1542,50,4,53.0,5830,1,2,3,3,0,0,0,3,1,1,0,0,5,6,1950,1997,1,0,8,8,3,0.0,3,2,1,3,3,3,4,788,5,0,200,988,1,0,1,4,1030,582,0,1612,0.0,0.0,1,1,3,1,3,7,6,0,5,5,1950.0,2,1,363,4,4,2,0,0,0,0,0,0,3,2,4,0,3,2010,8,4,0.0,1
1543,75,3,0.0,7793,1,2,0,0,0,0,0,3,2,2,0,4,7,7,1922,2005,1,0,13,14,3,0.0,3,4,0,2,3,3,1,474,5,0,634,1108,1,4,0,0,1160,908,0,2068,0.0,0.0,1,1,3,1,2,8,6,1,2,5,1928.0,2,1,315,4,4,2,0,0,60,0,0,0,3,4,4,0,5,2010,8,4,0.0,1
1544,30,4,50.0,5000,1,2,3,3,0,4,0,3,1,2,0,2,4,7,1925,1950,1,0,8,8,3,0.0,3,4,0,3,3,3,4,188,5,0,577,765,1,4,0,1,765,0,0,765,1.0,0.0,1,0,2,1,2,4,6,0,5,5,1926.0,2,1,200,1,4,1,135,0,41,0,0,0,3,2,4,0,4,2010,8,4,0.0,1
1545,50,4,50.0,6000,1,2,3,3,0,4,0,3,2,2,0,0,6,7,1939,1950,1,0,8,8,3,0.0,3,4,0,3,1,3,1,452,3,12,144,608,1,4,1,4,608,524,0,1132,1.0,0.0,1,0,2,1,3,5,6,0,5,5,1939.0,2,1,240,4,4,2,0,0,128,0,0,0,3,2,4,0,4,2010,8,0,0.0,1
1546,50,4,50.0,6000,1,2,3,3,0,4,0,3,2,2,0,0,6,6,1940,1950,1,0,8,8,3,0.0,3,2,1,3,3,3,3,264,5,0,308,572,1,0,1,0,848,348,0,1196,0.0,1.0,1,1,3,1,3,6,6,2,2,5,1973.0,2,2,576,4,4,2,0,0,0,0,0,0,3,4,4,0,3,2010,8,4,0.0,1
1547,50,4,53.0,6360,1,2,3,3,0,0,0,3,1,2,0,0,5,6,1942,1950,1,0,8,8,2,300.0,3,4,1,3,3,3,4,360,3,159,316,835,1,4,1,0,955,498,0,1453,0.0,0.0,1,1,3,1,2,7,3,2,1,5,1942.0,2,1,240,4,4,2,0,0,35,0,148,0,3,4,4,0,3,2010,8,4,0.0,1
1548,50,4,50.0,6000,1,2,3,3,0,4,0,3,2,2,0,0,6,7,1948,1950,1,0,13,14,3,0.0,3,4,1,3,3,3,4,300,5,0,480,780,1,4,1,4,780,636,0,1416,0.0,0.0,1,1,3,1,3,6,6,0,5,5,1948.0,2,1,312,4,4,1,221,0,48,0,0,0,3,4,4,0,3,2010,8,4,0.0,1
1549,50,4,52.0,6240,1,2,3,3,0,4,0,3,2,2,0,0,5,7,1936,1980,1,0,12,13,3,0.0,3,4,1,3,0,3,4,276,5,0,252,528,1,2,1,4,548,492,0,1040,0.0,0.0,1,0,2,1,3,5,6,0,5,5,1979.0,0,2,624,4,4,1,306,0,32,0,0,0,3,4,4,0,5,2010,8,4,0.0,1
1550,50,4,52.0,6240,1,2,3,3,0,4,0,3,2,2,0,0,5,5,1930,1950,1,0,8,8,3,0.0,3,4,0,3,3,3,3,448,5,0,480,928,1,4,1,1,928,608,0,1536,0.0,0.0,2,0,4,1,3,7,6,1,2,5,1930.0,2,2,480,4,4,2,0,10,0,0,0,0,3,2,4,0,3,2010,8,4,0.0,1
1551,30,4,51.0,6120,1,2,3,3,0,4,0,17,0,2,0,2,6,5,1923,1950,1,0,13,14,3,0.0,3,4,0,1,0,3,0,960,5,0,164,1124,1,4,1,4,1068,0,0,1068,1.0,0.0,1,0,2,1,3,5,6,1,2,5,1923.0,2,1,288,4,4,2,0,0,128,0,0,0,3,4,4,0,3,2010,8,4,0.0,1
1552,50,4,57.0,8094,1,0,3,3,0,4,0,17,2,2,0,0,4,5,1915,1950,1,0,8,8,3,0.0,3,1,1,3,3,3,5,0,5,0,888,888,1,0,1,4,888,1074,0,1962,0.0,0.0,1,1,4,1,3,9,6,1,4,5,1915.0,2,2,572,4,4,2,160,0,364,0,0,0,3,0,4,0,6,2010,8,4,0.0,1
1553,70,4,60.0,12900,1,0,3,3,0,4,0,17,2,2,0,5,6,8,1912,2009,1,0,13,14,3,0.0,2,2,2,3,3,3,5,0,5,0,780,780,1,0,1,4,780,780,0,1560,0.0,0.0,1,1,3,1,2,7,6,0,5,6,0.0,3,0,0,5,5,0,344,0,0,0,168,0,3,4,4,0,5,2010,8,4,0.0,1
1554,70,4,52.0,3068,1,0,3,3,0,4,0,17,2,2,0,5,6,8,1920,1993,1,0,12,13,3,0.0,3,2,0,3,3,3,5,0,5,0,662,662,1,0,1,4,662,662,0,1324,0.0,1.0,1,0,3,1,3,6,6,0,5,5,1920.0,2,1,180,4,4,2,0,0,112,0,0,0,3,0,4,0,2,2010,8,4,0.0,1
1555,20,3,100.0,15263,1,2,0,3,0,4,0,4,1,2,0,2,5,5,1959,1959,1,0,6,6,1,90.0,3,4,1,2,3,3,4,766,5,0,656,1422,1,2,1,4,1675,0,0,1675,0.0,0.0,2,0,3,1,3,8,6,2,2,1,1959.0,2,1,365,4,4,2,0,132,0,0,0,0,3,4,4,0,5,2010,8,4,0.0,1
1556,50,3,72.0,10632,1,2,0,3,0,4,0,4,2,2,0,0,5,3,1917,1950,1,0,13,14,3,0.0,3,4,0,2,0,3,5,0,5,0,689,689,1,2,0,4,725,499,0,1224,0.0,0.0,1,1,3,1,4,6,4,0,5,5,1917.0,2,1,180,1,1,0,0,0,248,0,0,0,3,4,4,0,1,2010,0,4,0.0,1
1557,190,3,60.0,9900,1,2,3,3,0,4,0,18,2,2,1,0,5,4,1915,1950,1,0,13,15,3,0.0,1,1,0,3,3,3,4,1026,5,0,186,1212,1,4,0,4,1212,180,0,1392,1.0,0.0,1,0,3,1,3,6,6,0,5,6,0.0,3,0,0,5,5,0,0,0,168,0,0,0,3,4,4,0,2,2010,3,4,0.0,1
1558,50,3,65.0,6001,1,2,0,0,0,4,1,18,2,2,0,0,6,5,1940,1950,1,0,12,13,3,0.0,3,4,1,1,3,3,3,368,5,0,232,600,1,0,0,4,600,319,0,919,0.0,0.0,1,0,3,1,3,5,6,0,5,5,1940.0,2,1,231,4,4,2,0,0,45,0,0,0,3,2,4,0,3,2010,8,4,0.0,1
1559,70,0,0.0,6449,1,2,0,3,0,4,0,18,2,2,0,5,4,1,1907,1950,2,0,13,12,3,0.0,3,4,1,3,3,3,4,73,5,0,634,707,2,4,0,4,942,942,0,1884,0.0,0.0,1,1,4,1,3,7,6,0,5,6,0.0,3,0,0,5,5,0,0,0,239,0,0,0,3,4,4,0,3,2010,8,0,0.0,1
1560,190,2,60.0,6048,1,2,3,3,0,0,0,18,0,2,1,0,5,7,1910,1950,1,0,13,14,3,0.0,3,2,0,3,3,2,3,736,5,0,120,856,1,2,1,4,936,744,0,1680,1.0,0.0,2,0,2,2,3,7,6,1,2,5,1910.0,2,2,450,4,1,1,56,144,0,0,0,0,3,4,4,0,6,2010,0,4,0.0,1
1561,90,3,72.0,10773,1,2,3,3,0,4,0,19,2,2,2,2,4,3,1967,1967,1,4,9,10,1,72.0,1,1,1,3,3,3,0,704,5,0,1128,1832,1,4,0,4,1832,0,0,1832,2.0,0.0,2,0,4,2,3,8,6,0,5,6,0.0,3,0,0,5,5,2,0,58,0,0,0,0,3,4,4,0,5,2010,8,4,0.0,1
1562,20,3,65.0,7800,1,2,3,3,0,4,0,19,2,2,0,2,5,7,1966,2008,3,0,6,6,1,47.0,3,4,1,3,3,2,1,240,4,474,150,864,1,0,1,4,892,0,0,892,1.0,0.0,1,0,3,1,2,5,6,0,5,5,1966.0,2,1,416,4,4,2,0,0,0,0,0,0,3,4,4,0,6,2010,8,4,0.0,1
1563,20,3,65.0,7832,1,2,3,3,0,4,0,19,2,2,0,2,5,5,1968,1968,3,0,6,6,3,0.0,3,4,1,3,3,3,2,775,5,0,89,864,1,0,1,4,864,0,0,864,1.0,0.0,1,0,2,1,3,4,6,0,5,5,1969.0,2,1,280,4,4,2,226,0,0,0,0,0,3,4,4,0,5,2010,8,4,0.0,1
1564,90,3,0.0,7424,1,2,0,3,0,4,0,19,2,2,2,6,5,5,1978,1978,1,0,9,10,3,0.0,3,4,1,2,3,0,2,1319,5,0,0,1319,1,4,1,4,1373,0,0,1373,1.0,0.0,1,0,3,1,3,5,6,2,4,1,1978.0,0,2,591,4,4,2,0,0,0,0,0,0,3,4,4,0,5,2010,8,4,0.0,1
1565,60,3,86.0,11227,1,2,3,3,0,4,0,19,2,2,0,5,5,5,1968,1968,1,0,6,6,3,0.0,3,2,1,3,1,3,4,267,0,453,0,720,1,0,1,4,720,720,0,1440,0.0,0.0,1,1,4,1,3,7,6,2,4,1,1968.0,2,2,480,4,4,2,192,38,0,0,0,0,3,2,4,0,3,2010,8,4,0.0,1
1566,20,3,0.0,20062,1,2,0,2,0,4,1,4,2,2,0,2,7,7,1977,2001,3,0,13,14,3,0.0,2,2,1,2,3,1,0,1092,5,0,328,1420,1,2,1,4,1483,0,0,1483,1.0,0.0,1,1,1,1,3,4,6,2,4,1,1977.0,1,2,690,4,4,2,496,0,0,0,0,0,3,4,4,0,4,2010,8,4,0.0,1
1567,30,3,94.0,9259,1,2,3,3,0,0,0,19,1,2,0,2,4,4,1927,1950,1,0,13,14,3,0.0,3,4,0,1,3,3,5,0,5,0,660,660,1,4,0,4,756,0,0,756,0.0,0.0,1,0,2,1,3,4,6,0,5,5,1945.0,2,2,440,4,4,0,80,0,0,0,0,0,3,4,4,0,6,2010,8,4,0.0,1
1568,60,3,0.0,17082,1,2,0,2,0,1,1,4,2,2,0,5,6,5,1978,1992,1,0,12,13,1,288.0,3,4,2,2,3,0,0,964,5,0,153,1117,1,0,1,4,1117,864,0,1981,1.0,0.0,2,1,4,1,2,8,6,1,4,1,1978.0,0,2,522,4,4,2,336,104,0,0,0,0,3,4,4,0,5,2010,8,4,0.0,1
1569,50,3,124.0,18600,1,2,3,3,0,4,0,7,2,2,0,0,3,4,1938,1990,1,0,13,14,3,0.0,3,4,1,3,3,2,1,288,3,684,0,972,1,4,1,0,1052,558,0,1610,0.0,1.0,2,0,4,1,1,8,6,1,2,1,1938.0,1,1,480,4,4,2,0,0,60,0,0,0,3,4,2,450,6,2010,8,4,0.0,1
1570,20,3,65.0,11479,1,2,3,3,0,4,0,7,2,2,0,2,6,7,1950,1987,1,0,13,10,3,0.0,3,4,1,3,3,3,2,104,4,387,172,663,1,0,1,4,1074,0,0,1074,1.0,0.0,1,0,3,1,2,6,6,1,4,1,1987.0,2,1,467,4,4,2,0,52,52,0,0,0,3,2,4,0,6,2010,8,4,0.0,1
1571,50,3,50.0,9350,1,2,3,0,0,4,0,7,2,2,0,0,4,6,1947,1979,1,0,14,15,3,0.0,3,4,1,3,0,3,3,192,5,0,564,756,1,0,1,4,1169,0,362,1531,0.0,0.0,1,0,3,1,3,8,6,1,4,5,1947.0,2,1,209,1,4,2,0,0,0,0,0,0,3,2,4,0,6,2010,8,4,0.0,1
1572,20,3,75.0,9525,1,2,3,3,0,4,0,7,2,2,0,2,5,7,1954,1998,1,0,14,15,3,0.0,3,4,1,3,3,0,1,954,5,0,218,1172,1,4,1,4,1172,0,0,1172,1.0,0.0,1,0,3,1,3,5,6,0,5,1,1954.0,0,1,366,4,4,2,240,0,0,0,0,0,3,4,4,0,6,2010,8,4,0.0,1
1573,20,3,44.0,17485,1,2,1,3,0,4,0,7,2,2,0,2,7,5,2009,2010,1,0,12,13,2,96.0,2,4,2,2,3,1,2,1346,5,0,162,1508,1,0,1,4,1508,0,0,1508,1.0,0.0,1,0,1,1,2,5,6,2,4,1,2009.0,1,2,572,4,4,2,0,0,0,0,0,0,3,4,4,0,1,2010,2,5,0.0,1
1574,20,3,0.0,11200,1,2,0,3,0,1,0,7,2,2,0,2,5,3,1964,1964,1,0,13,14,3,0.0,3,1,1,3,3,2,5,0,5,0,1250,1250,1,0,1,4,1298,0,0,1298,0.0,0.0,2,0,3,1,3,5,6,0,5,5,1964.0,2,2,504,4,1,0,0,144,0,0,0,0,3,4,4,0,6,2010,0,4,0.0,1
1575,20,3,83.0,11980,1,2,3,2,0,4,1,20,2,2,0,2,7,5,1987,1987,1,0,9,10,1,177.0,2,4,1,2,3,1,2,1433,5,0,0,1433,1,0,1,4,1433,0,0,1433,1.0,0.0,1,1,1,1,2,4,6,2,4,1,1987.0,1,2,528,2,2,2,0,278,0,0,266,0,3,2,4,0,6,2010,8,4,0.0,1
1576,60,3,87.0,12361,1,2,0,3,0,1,0,20,2,2,0,5,6,7,1993,1993,1,0,12,13,1,85.0,2,2,2,2,3,3,2,860,5,0,86,946,1,0,1,4,964,838,0,1802,0.0,1.0,2,1,3,1,2,8,6,1,2,0,2000.0,1,4,1017,4,4,2,450,92,0,0,0,0,3,4,4,0,5,2010,8,4,0.0,1
1577,20,3,64.0,7360,1,2,3,3,0,4,0,5,2,2,0,2,7,5,2010,2010,1,0,12,13,2,80.0,2,4,2,2,3,3,2,24,5,0,1198,1222,1,0,1,4,1222,0,0,1222,0.0,0.0,2,0,2,1,2,6,6,0,5,1,2009.0,1,2,615,4,4,2,0,54,0,0,0,0,3,4,4,0,3,2010,8,4,0.0,1
1578,50,3,82.0,14235,1,2,0,3,0,4,0,20,2,2,0,0,6,8,1900,1993,1,0,13,10,3,0.0,3,4,2,1,1,3,5,0,5,0,676,676,1,4,1,4,831,614,0,1445,0.0,0.0,2,0,3,1,3,6,6,0,5,5,1957.0,2,2,484,4,4,0,0,59,0,0,0,0,3,4,4,0,3,2010,8,4,0.0,1
1579,85,3,82.0,11105,1,2,3,3,0,0,0,5,2,2,0,6,5,5,1996,1996,1,0,12,13,3,0.0,3,2,2,2,0,0,2,870,5,0,0,870,1,2,1,4,965,0,0,965,1.0,0.0,1,0,2,1,3,4,6,0,5,1,1998.0,2,2,580,2,4,2,71,0,0,0,0,0,3,0,4,0,7,2010,8,4,0.0,1
1580,60,3,0.0,9337,1,2,0,3,0,4,0,5,2,2,0,5,7,5,1997,1998,1,0,12,13,3,0.0,3,4,2,2,3,3,0,353,5,0,525,878,1,0,1,4,892,800,0,1692,0.0,0.0,2,1,3,1,3,8,6,1,4,1,1997.0,1,2,513,4,4,2,0,39,0,0,0,0,3,4,4,0,4,2010,8,4,0.0,1
1581,20,3,38.0,15240,1,2,0,3,0,2,0,5,2,2,0,2,5,8,1977,2004,1,0,5,5,3,0.0,2,2,1,2,3,3,2,198,4,688,140,1026,1,0,1,4,1026,0,0,1026,1.0,0.0,1,1,3,1,3,5,6,0,5,1,1977.0,2,1,308,4,4,2,316,85,0,0,0,0,3,2,4,0,6,2010,8,4,0.0,1
1582,20,3,68.0,7480,1,2,3,3,0,4,0,5,2,2,0,2,5,6,1972,1972,1,0,13,14,3,0.0,3,4,1,3,3,0,0,480,5,0,396,876,1,4,1,4,876,0,0,876,1.0,0.0,1,0,3,1,3,5,6,0,5,5,1977.0,2,2,484,4,4,2,0,0,0,0,0,0,3,2,4,0,6,2010,8,4,0.0,1
1583,20,3,80.0,10389,1,2,3,3,0,4,0,5,2,2,0,2,8,5,2003,2003,3,0,5,5,1,320.0,2,4,2,2,3,3,2,1682,5,0,296,1978,1,0,1,4,1978,0,0,1978,1.0,0.0,2,1,3,1,2,8,6,1,2,1,2003.0,1,3,850,4,4,2,188,25,0,0,0,0,3,4,4,0,5,2010,8,4,0.0,1
1584,60,3,75.0,9375,1,2,3,3,0,4,0,5,2,2,0,5,7,5,1997,1997,1,0,12,13,3,0.0,2,4,2,2,3,3,5,0,5,0,1040,1040,1,0,1,4,1044,1054,0,2098,0.0,0.0,2,1,4,1,2,9,6,1,4,1,1997.0,0,2,621,4,4,2,331,38,0,0,0,0,3,4,4,0,4,2010,8,4,0.0,1
1585,120,4,0.0,4435,1,2,3,3,0,4,0,5,2,2,4,2,6,5,2003,2003,1,0,12,13,1,170.0,2,4,2,2,3,0,2,672,5,0,176,848,1,0,1,4,848,0,0,848,1.0,0.0,1,0,1,1,2,4,6,0,5,1,2003.0,0,2,420,4,4,2,140,0,0,0,0,0,3,4,4,0,4,2010,8,4,0.0,1
1586,30,3,67.0,8777,1,2,3,3,0,4,1,7,1,2,0,2,3,6,1945,2007,1,0,12,13,3,0.0,3,2,1,4,4,4,6,0,6,0,0,0,1,4,0,4,640,0,0,640,0.0,0.0,1,0,2,1,3,5,2,0,5,5,1945.0,2,1,240,4,4,0,0,0,0,0,0,0,3,4,4,0,4,2010,3,4,0.0,1
1587,20,3,68.0,8842,1,2,3,3,0,0,0,7,2,2,0,2,5,6,1954,1954,1,0,12,13,3,0.0,3,2,1,1,3,3,5,0,5,0,381,381,1,0,1,4,992,0,0,992,0.0,0.0,1,0,3,1,3,6,6,0,5,5,1954.0,2,1,319,4,4,2,60,0,56,0,0,0,3,2,4,0,1,2010,7,0,0.0,1
1588,20,3,60.0,10044,1,2,0,2,0,1,0,7,2,2,0,2,5,6,1968,1968,1,0,8,8,3,0.0,3,4,1,2,3,1,0,1070,5,0,126,1196,1,4,1,4,1196,0,0,1196,1.0,0.0,1,0,3,1,3,6,6,0,5,1,1968.0,1,1,336,4,4,2,257,0,168,0,0,0,3,2,4,0,6,2010,8,4,0.0,1
1589,50,3,89.0,11792,1,2,3,3,0,4,0,7,2,2,0,0,4,5,1948,1950,1,0,12,13,3,0.0,3,4,1,3,3,3,5,0,5,0,744,744,1,0,0,1,792,328,0,1120,0.0,0.0,1,0,2,1,1,5,6,0,5,5,1956.0,2,2,480,4,1,1,0,0,0,0,160,0,3,4,4,0,6,2010,8,0,0.0,1
1590,80,3,65.0,6305,1,2,3,3,0,4,0,7,2,2,0,7,6,6,1975,1975,1,0,9,10,3,0.0,3,4,1,3,3,0,0,528,5,0,480,1008,1,4,1,4,1096,0,0,1096,1.0,0.0,1,0,3,1,3,5,6,1,1,5,1975.0,2,1,352,4,4,2,0,0,0,0,0,0,3,4,4,0,6,2010,8,4,0.0,1
1591,20,3,64.0,6410,1,2,3,1,0,4,0,7,2,2,0,2,4,5,1958,1958,3,0,14,15,3,0.0,3,4,1,3,3,3,5,0,5,0,960,960,1,0,1,4,960,0,0,960,0.0,0.0,1,0,3,1,3,5,6,0,5,6,0.0,3,0,0,5,5,2,0,0,0,0,0,0,3,2,4,0,5,2010,8,4,0.0,1
1592,30,3,67.0,4853,1,2,3,0,0,4,0,18,0,2,0,2,5,6,1924,1999,1,0,8,13,1,203.0,3,4,0,3,3,2,4,133,5,0,974,1107,1,1,0,0,1296,0,0,1296,0.0,0.0,2,0,2,1,1,5,6,1,2,5,1979.0,2,1,260,4,4,2,0,0,36,0,0,0,3,2,4,0,5,2010,8,4,0.0,1
1593,30,3,0.0,7890,1,2,3,3,0,0,0,18,2,2,0,2,6,6,1939,1950,1,0,13,14,3,0.0,3,4,1,3,3,3,4,238,5,0,618,856,1,4,1,4,856,0,0,856,1.0,0.0,1,0,2,1,3,4,6,1,2,5,1939.0,2,2,399,4,4,2,0,0,0,0,166,0,3,4,4,0,3,2010,8,4,0.0,1
1594,90,2,60.0,7200,1,1,3,3,0,4,0,18,2,2,2,5,4,6,1967,1967,0,4,9,4,3,0.0,3,4,3,4,4,4,6,0,6,0,0,0,1,4,1,4,862,1788,0,2650,0.0,0.0,3,0,6,2,3,10,3,0,5,6,0.0,3,0,0,5,5,2,0,0,0,0,0,0,3,4,2,500,2,2010,8,4,0.0,1
1595,50,3,51.0,9839,1,2,3,3,0,4,0,18,1,2,0,0,5,2,1931,1950,1,0,12,13,3,0.0,3,4,2,3,0,3,5,0,5,0,894,894,1,0,1,4,894,772,0,1666,1.0,0.0,1,0,3,1,3,7,6,1,2,6,0.0,3,0,0,5,5,0,0,156,0,0,0,0,3,4,4,0,5,2010,8,4,0.0,1
1596,50,3,78.0,10452,1,2,0,3,0,4,0,6,2,2,0,0,7,6,1941,1985,1,0,13,14,1,371.0,2,2,0,2,3,3,0,426,1,252,850,1528,1,0,1,4,1225,908,0,2133,1.0,0.0,1,1,4,1,3,8,6,2,4,1,1941.0,2,1,312,4,4,2,0,0,86,0,0,0,3,4,4,0,7,2010,8,4,0.0,1
1597,90,3,78.0,15600,1,2,3,3,0,4,0,6,2,2,2,5,5,6,1950,1991,1,0,12,13,1,430.0,3,2,1,3,3,3,0,375,5,0,657,1032,1,0,1,4,1102,1075,0,2177,0.0,0.0,2,1,5,2,3,11,6,0,5,5,1950.0,2,2,484,4,4,2,0,0,0,0,0,0,3,4,4,0,3,2010,8,4,0.0,1
1598,80,3,85.0,19645,1,2,0,3,0,2,0,6,2,2,0,7,7,6,1994,2007,1,0,12,13,1,44.0,3,4,2,2,3,3,2,343,5,0,80,423,1,0,1,4,896,756,0,1652,1.0,0.0,2,1,3,1,2,6,6,0,5,3,1994.0,1,2,473,4,4,2,0,0,0,0,0,0,3,4,4,0,6,2010,8,4,0.0,1
1599,120,4,35.0,3907,1,2,0,1,0,4,1,1,2,2,4,2,8,6,1989,1989,1,0,6,6,3,0.0,2,4,1,2,3,1,2,747,5,0,235,982,1,2,1,4,1034,0,0,1034,1.0,0.0,1,0,1,1,2,4,6,1,4,1,1989.0,0,2,598,4,4,2,141,36,0,0,0,0,3,4,4,0,4,2010,8,4,0.0,1
1600,120,4,35.0,3907,1,2,0,1,0,4,1,1,2,2,4,2,8,5,1989,1989,1,0,6,6,3,0.0,2,4,1,2,3,0,2,76,5,0,1115,1191,1,2,1,4,1191,0,0,1191,0.0,0.0,2,0,2,1,2,5,6,1,4,1,1989.0,2,2,531,4,4,2,112,81,0,0,0,0,3,4,4,0,3,2010,8,4,0.0,1
1601,30,4,58.0,8154,1,2,3,3,0,4,0,9,2,2,0,2,2,5,1941,1950,1,0,13,14,3,0.0,3,4,0,3,3,3,1,480,5,0,0,480,1,4,1,4,540,0,0,540,0.0,0.0,1,0,1,1,3,4,6,0,5,5,1951.0,2,1,200,1,1,0,0,0,0,0,0,0,3,4,4,0,4,2010,5,4,0.0,1
1602,50,4,50.0,9140,1,2,3,1,0,4,0,9,2,2,0,0,6,5,1921,1975,1,0,13,14,3,0.0,3,4,0,3,3,2,1,308,5,0,321,629,1,1,1,4,727,380,0,1107,0.0,0.0,1,0,2,1,3,5,6,0,5,5,1950.0,2,1,625,4,4,2,0,56,0,0,200,0,3,2,4,0,4,2010,0,4,0.0,1
1603,30,0,66.0,8712,0,2,3,3,0,0,0,9,2,2,0,2,4,7,1896,1950,3,0,13,14,3,0.0,1,1,1,3,3,3,5,0,5,0,756,756,1,2,1,4,952,0,0,952,0.0,0.0,1,0,3,1,3,5,6,0,5,5,1896.0,1,1,330,4,4,0,0,0,265,0,0,0,3,4,4,0,6,2010,8,2,0.0,1
1604,120,4,44.0,3811,1,2,0,1,0,0,1,6,0,2,4,2,8,5,2004,2005,3,0,5,5,2,186.0,2,4,2,0,3,1,2,1373,5,0,221,1594,1,0,1,4,1646,0,0,1646,1.0,1.0,2,0,2,1,2,5,6,1,2,1,2004.0,0,2,525,4,4,2,128,53,0,0,155,0,3,4,4,0,5,2010,8,4,0.0,1
1605,60,3,85.0,11050,1,2,3,3,0,4,0,11,2,2,0,5,8,5,1998,1999,1,0,12,13,3,0.0,2,4,2,2,3,3,2,615,5,0,434,1049,1,0,1,4,1036,880,0,1916,1.0,0.0,2,1,3,1,2,8,6,1,4,1,1998.0,2,3,741,4,4,2,0,70,0,0,0,0,3,4,4,0,5,2010,8,4,0.0,1
1606,80,3,74.0,9620,1,2,3,3,0,4,0,11,2,2,0,7,6,7,1977,1977,1,0,9,10,3,0.0,3,4,1,3,3,3,0,679,5,0,564,1243,1,4,1,4,1285,0,0,1285,0.0,1.0,2,0,3,1,2,6,6,1,1,1,1977.0,2,2,473,4,4,2,375,26,0,0,0,0,3,0,2,80,5,2010,8,4,0.0,1
1607,90,3,0.0,12760,1,2,0,3,0,4,0,11,2,2,2,2,6,5,1976,1976,1,0,9,10,3,0.0,3,4,1,3,3,3,5,0,5,0,1958,1958,1,4,1,4,2048,0,0,2048,0.0,0.0,3,0,5,2,3,9,6,0,5,0,1976.0,2,2,776,4,4,2,0,0,0,0,0,0,3,4,4,0,3,2010,3,4,0.0,1
1608,20,3,88.0,11896,1,2,0,3,0,0,0,23,2,2,0,2,7,5,2008,2008,1,0,12,13,2,60.0,2,4,2,2,3,3,2,78,5,0,1258,1336,1,0,1,4,1346,0,0,1346,1.0,0.0,2,0,3,1,2,6,6,1,4,1,2008.0,0,3,660,4,4,2,100,48,0,0,0,0,3,4,4,0,5,2010,8,4,0.0,1
